,timestamp,protocol,port,attack_type,severity,event_type,hour,day_of_week,day,month,attack_type_encoded,event_type_encoded,protocol_encoded,severity_rolling_avg,lag_1_attack_type,lag_2_attack_type
2458,2025-04-22 06:27:48.053741,TCP,6192,DDoS,6.63,Login,6,1,22,4,1,2,1,2.91666666666667,3.0,3.0
2459,2025-04-23 05:00:42.053741,TCP,7674,Normal,1.73,Login,5,2,23,4,3,2,1,2.89666666666667,1.0,3.0
2460,2025-04-21 13:23:42.053741,ICMP,527,Normal,2.48,Login,13,0,21,4,3,2,0,3.613333333333337,3.0,1.0
2461,2025-04-22 06:29:09.053741,UDP,6036,Normal,0.14,File Transfer,6,1,22,4,3,1,2,1.4500000000000035,3.0,3.0
2462,2025-04-23 04:22:40.053741,ICMP,3132,Normal,2.27,Suspicious Traffic,4,2,23,4,3,5,0,1.6300000000000037,3.0,3.0
2463,2025-04-22 08:33:12.053741,UDP,2491,Malware,9.63,File Transfer,8,1,22,4,2,1,2,4.013333333333337,3.0,3.0
2464,2025-04-22 21:33:58.053741,UDP,7270,Normal,1.06,Normal Activity,21,1,22,4,3,3,2,4.320000000000004,2.0,3.0
2465,2025-04-21 15:27:07.053741,TCP,2806,Normal,0.06,Exploit Attempt,15,0,21,4,3,0,1,3.583333333333337,3.0,2.0
2466,2025-04-22 19:32:18.053741,ICMP,6043,Normal,2.31,Login,19,1,22,4,3,2,0,1.1433333333333369,3.0,3.0
2467,2025-04-22 12:00:47.053741,TCP,2175,Normal,1.22,File Transfer,12,1,22,4,3,1,1,1.19666666666667,3.0,3.0
2468,2025-04-21 12:42:50.053741,UDP,5934,DDoS,6.59,File Transfer,12,0,21,4,1,1,2,3.3733333333333366,3.0,3.0
2469,2025-04-23 02:26:06.053741,UDP,818,DDoS,8.6,Login,2,2,23,4,1,2,2,5.470000000000003,1.0,3.0
2470,2025-04-23 00:23:32.053741,ICMP,1660,Normal,1.71,Exploit Attempt,0,2,23,4,3,0,0,5.633333333333336,1.0,1.0
2471,2025-04-22 16:10:13.053741,ICMP,553,Malware,8.96,Port Scan,16,1,22,4,2,4,0,6.4233333333333364,3.0,1.0
2472,2025-04-21 23:00:54.053741,ICMP,1645,Normal,1.61,Login,23,0,21,4,3,2,0,4.093333333333336,2.0,3.0
2473,2025-04-21 21:38:44.053741,ICMP,373,Normal,0.51,File Transfer,21,0,21,4,3,1,0,3.6933333333333365,3.0,2.0
2474,2025-04-21 18:54:02.053741,ICMP,4194,DDoS,9.02,Normal Activity,18,0,21,4,1,3,0,3.713333333333336,3.0,3.0
2475,2025-04-22 17:35:27.053741,UDP,7754,Normal,1.43,Normal Activity,17,1,22,4,3,3,2,3.653333333333336,1.0,3.0
2476,2025-04-22 05:13:22.053741,ICMP,93,Normal,0.95,Exploit Attempt,5,1,22,4,3,0,0,3.800000000000002,3.0,1.0
2477,2025-04-22 14:10:28.053741,ICMP,6959,Normal,2.22,Login,14,1,22,4,3,2,0,1.5333333333333357,3.0,3.0
2478,2025-04-22 00:25:06.053741,UDP,3493,Normal,1.8,Port Scan,0,1,22,4,3,4,2,1.6566666666666692,3.0,3.0
2479,2025-04-21 22:21:27.053741,TCP,6911,Reconnaissance,7.81,Port Scan,22,0,21,4,5,4,1,3.9433333333333356,3.0,3.0
2480,2025-04-23 01:13:42.053741,TCP,1253,Normal,2.0,Port Scan,1,2,23,4,3,4,1,3.8700000000000023,5.0,3.0
2481,2025-04-22 03:11:24.053741,ICMP,1309,Normal,1.44,Suspicious Traffic,3,1,22,4,3,5,0,3.750000000000002,3.0,5.0
2482,2025-04-21 20:18:06.053741,ICMP,6417,Normal,0.13,Suspicious Traffic,20,0,21,4,3,5,0,1.1900000000000024,3.0,3.0
2483,2025-04-22 04:34:54.053741,TCP,1541,Normal,1.06,Port Scan,4,1,22,4,3,4,1,0.876666666666669,3.0,3.0
2484,2025-04-21 23:45:30.053741,UDP,1615,Brute Force,6.58,Exploit Attempt,23,0,21,4,0,0,2,2.590000000000002,3.0,3.0
2485,2025-04-21 21:41:32.053741,TCP,3918,Phishing,7.11,Normal Activity,21,0,21,4,4,3,1,4.916666666666669,0.0,3.0
2486,2025-04-23 03:23:24.053741,UDP,5840,Normal,0.14,Login,3,2,23,4,3,2,2,4.610000000000002,4.0,0.0
2487,2025-04-22 17:44:03.053741,UDP,6202,Normal,0.68,File Transfer,17,1,22,4,3,1,2,2.6433333333333358,3.0,4.0
2488,2025-04-22 23:16:30.053741,UDP,5061,Normal,1.3,Normal Activity,23,1,22,4,3,3,2,0.7066666666666688,3.0,3.0
2489,2025-04-22 09:27:41.053741,UDP,4391,Normal,2.29,Exploit Attempt,9,1,22,4,3,0,2,1.4233333333333356,3.0,3.0
2490,2025-04-22 10:09:42.053741,UDP,2767,Normal,1.7,Suspicious Traffic,10,1,22,4,3,5,2,1.7633333333333354,3.0,3.0
2491,2025-04-22 10:10:14.053741,ICMP,3732,Normal,2.23,Port Scan,10,1,22,4,3,4,0,2.0733333333333355,3.0,3.0
2492,2025-04-22 01:10:50.053741,UDP,5017,Normal,0.47,Suspicious Traffic,1,1,22,4,3,5,2,1.4666666666666688,3.0,3.0
2493,2025-04-22 10:52:51.053741,UDP,7389,Normal,2.39,Exploit Attempt,10,1,22,4,3,0,2,1.6966666666666688,3.0,3.0
2494,2025-04-22 20:35:20.053741,ICMP,1308,Normal,2.32,File Transfer,20,1,22,4,3,1,0,1.726666666666669,3.0,3.0
2495,2025-04-22 08:07:37.053741,UDP,6411,DDoS,6.54,Port Scan,8,1,22,4,1,4,2,3.750000000000002,3.0,3.0
2496,2025-04-21 15:29:42.053741,TCP,5126,Normal,1.98,Exploit Attempt,15,0,21,4,3,0,1,3.613333333333335,1.0,3.0
2497,2025-04-22 12:18:17.053741,UDP,1351,Normal,2.89,Port Scan,12,1,22,4,3,4,2,3.803333333333335,3.0,1.0
2498,2025-04-23 04:16:26.053741,UDP,2661,Normal,1.03,Normal Activity,4,2,23,4,3,3,2,1.9666666666666688,3.0,3.0
2499,2025-04-23 04:17:24.053741,TCP,1858,Normal,2.98,Normal Activity,4,2,23,4,3,3,1,2.300000000000002,3.0,3.0
2500,2025-04-21 21:45:02.053741,UDP,848,Brute Force,7.27,Exploit Attempt,21,0,21,4,0,0,2,3.7600000000000016,3.0,3.0
2501,2025-04-23 04:19:20.053741,ICMP,4729,Malware,8.84,Suspicious Traffic,4,2,23,4,2,5,0,6.363333333333334,0.0,3.0
2502,2025-04-22 21:23:18.053741,UDP,3548,DDoS,6.39,Login,21,1,22,4,1,2,2,7.500000000000001,2.0,0.0
2503,2025-04-22 13:03:30.053741,ICMP,1774,Normal,2.12,Normal Activity,13,1,22,4,3,3,0,5.783333333333335,1.0,2.0
2504,2025-04-21 21:45:58.053741,TCP,3635,Normal,2.0,Port Scan,21,0,21,4,3,4,1,3.503333333333335,3.0,1.0
2505,2025-04-22 09:35:57.053741,ICMP,5655,Normal,1.12,Port Scan,9,1,22,4,3,4,0,1.7466666666666686,3.0,3.0
2506,2025-04-22 04:02:20.053741,TCP,6805,Normal,1.81,Login,4,1,22,4,3,2,1,1.643333333333335,3.0,3.0
2507,2025-04-22 22:09:05.053741,ICMP,4303,Brute Force,8.17,Normal Activity,22,1,22,4,0,3,0,3.7000000000000015,3.0,3.0
2508,2025-04-21 21:05:06.053741,TCP,1028,Phishing,6.47,Exploit Attempt,21,0,21,4,4,0,1,5.483333333333334,0.0,3.0
2509,2025-04-22 16:36:11.053741,UDP,1988,Normal,1.38,Exploit Attempt,16,1,22,4,3,0,2,5.340000000000001,4.0,0.0
2510,2025-04-22 22:11:32.053741,TCP,4718,Normal,0.86,File Transfer,22,1,22,4,3,1,1,2.9033333333333347,3.0,4.0
2511,2025-04-22 13:50:09.053741,TCP,6924,Normal,1.17,Exploit Attempt,13,1,22,4,3,0,1,1.1366666666666683,3.0,3.0
2512,2025-04-21 21:05:58.053741,ICMP,6401,Brute Force,8.9,Port Scan,21,0,21,4,0,4,0,3.643333333333335,3.0,3.0
2513,2025-04-22 18:44:34.053741,ICMP,240,Normal,0.99,Login,18,1,22,4,3,2,0,3.6866666666666688,0.0,3.0
2514,2025-04-22 20:09:06.053741,UDP,1874,Normal,1.91,Port Scan,20,1,22,4,3,4,2,3.9333333333333353,3.0,0.0
2515,2025-04-22 02:41:57.053741,ICMP,4920,Malware,7.25,Login,2,1,22,4,2,2,0,3.383333333333335,3.0,3.0
2516,2025-04-22 23:40:18.053741,TCP,524,Malware,9.43,File Transfer,23,1,22,4,2,1,1,6.196666666666668,2.0,3.0
2517,2025-04-21 20:25:06.053741,UDP,5679,Brute Force,8.38,File Transfer,20,0,21,4,0,1,2,8.353333333333335,2.0,2.0
2518,2025-04-22 05:30:52.053741,ICMP,3522,Normal,0.2,File Transfer,5,1,22,4,3,1,0,6.003333333333335,0.0,2.0
2519,2025-04-22 10:25:10.053741,ICMP,1456,Normal,1.34,Login,10,1,22,4,3,2,0,3.3066666666666684,3.0,0.0
2520,2025-04-22 20:13:42.053741,UDP,3694,Normal,0.72,Normal Activity,20,1,22,4,3,3,2,0.7533333333333351,3.0,3.0
2521,2025-04-22 14:38:20.053741,ICMP,6793,Normal,1.86,Exploit Attempt,14,1,22,4,3,0,0,1.3066666666666684,3.0,3.0
2522,2025-04-21 19:44:04.053741,ICMP,3853,Normal,0.07,File Transfer,19,0,21,4,3,1,0,0.8833333333333351,3.0,3.0
2523,2025-04-23 02:34:27.053741,UDP,2245,Normal,2.93,File Transfer,2,2,23,4,3,1,2,1.6200000000000019,3.0,3.0
2524,2025-04-22 10:27:50.053741,TCP,4939,Normal,1.44,Normal Activity,10,1,22,4,3,3,1,1.4800000000000015,3.0,3.0
2525,2025-04-21 13:25:52.053741,TCP,6766,Malware,9.08,Exploit Attempt,13,0,21,4,2,0,1,4.483333333333335,3.0,3.0
2526,2025-04-23 04:01:24.053741,UDP,6710,Brute Force,7.71,Port Scan,4,2,23,4,0,4,2,6.076666666666668,2.0,3.0
2527,2025-04-23 04:44:28.053741,TCP,2404,Normal,2.33,Suspicious Traffic,4,2,23,4,3,5,1,6.373333333333335,0.0,2.0
2528,2025-04-22 09:05:42.053741,UDP,4366,Normal,0.42,Exploit Attempt,9,1,22,4,3,0,2,3.486666666666668,3.0,0.0
2529,2025-04-22 09:48:21.053741,UDP,6134,Normal,2.44,Port Scan,9,1,22,4,3,4,2,1.730000000000001,3.0,3.0
2530,2025-04-22 20:21:22.053741,ICMP,4462,Normal,1.4,Login,20,1,22,4,3,2,0,1.420000000000001,3.0,3.0
2531,2025-04-22 09:49:23.053741,ICMP,4950,Normal,1.78,Normal Activity,9,1,22,4,3,3,0,1.8733333333333346,3.0,3.0
2532,2025-04-21 18:21:30.053741,UDP,807,Normal,1.07,Suspicious Traffic,18,0,21,4,3,5,2,1.4166666666666679,3.0,3.0
2533,2025-04-21 21:10:31.053741,UDP,1624,Normal,0.11,Normal Activity,21,0,21,4,3,3,2,0.9866666666666678,3.0,3.0
2534,2025-04-22 09:08:42.053741,ICMP,1653,Brute Force,8.29,Suspicious Traffic,9,1,22,4,0,5,0,3.1566666666666676,3.0,3.0
2535,2025-04-22 03:31:12.053741,ICMP,2614,Normal,2.52,Suspicious Traffic,3,1,22,4,3,5,0,3.6400000000000006,0.0,3.0
2536,2025-04-22 03:31:34.053741,UDP,4968,Normal,2.64,File Transfer,3,1,22,4,3,1,2,4.483333333333334,3.0,0.0
2537,2025-04-22 16:13:02.053741,TCP,5788,Normal,1.58,Login,16,1,22,4,3,2,1,2.246666666666668,3.0,3.0
2538,2025-04-22 00:00:48.053741,ICMP,253,Reconnaissance,8.53,Suspicious Traffic,0,1,22,4,5,5,0,4.250000000000001,3.0,3.0
2539,2025-04-22 04:57:18.053741,TCP,500,Normal,1.29,Port Scan,4,1,22,4,3,4,1,3.8000000000000007,5.0,3.0
2540,2025-04-22 11:18:42.053741,TCP,2850,Reconnaissance,6.95,Exploit Attempt,11,1,22,4,5,0,1,5.590000000000001,3.0,5.0
2541,2025-04-21 17:40:30.053741,TCP,6374,Normal,0.23,File Transfer,17,0,21,4,3,1,1,2.8233333333333346,5.0,3.0
2542,2025-04-22 06:23:14.053741,TCP,4516,Malware,7.1,File Transfer,6,1,22,4,2,1,1,4.760000000000002,3.0,5.0
2543,2025-04-22 21:56:06.053741,TCP,4537,Normal,1.2,Port Scan,21,1,22,4,3,4,1,2.843333333333334,2.0,3.0
2544,2025-04-21 19:05:42.053741,UDP,3212,Malware,7.23,Exploit Attempt,19,0,21,4,2,0,2,5.1766666666666685,3.0,2.0
2545,2025-04-22 07:49:22.053741,ICMP,4072,Brute Force,6.13,Port Scan,7,1,22,4,0,4,0,4.853333333333334,2.0,3.0
2546,2025-04-22 01:27:56.053741,ICMP,3652,Normal,2.15,Normal Activity,1,1,22,4,3,3,0,5.170000000000002,0.0,2.0
2547,2025-04-23 00:49:06.053741,ICMP,2752,Normal,2.5,Suspicious Traffic,0,2,23,4,3,5,0,3.593333333333335,3.0,0.0
2548,2025-04-21 12:44:10.053741,ICMP,2402,Normal,0.28,Login,12,0,21,4,3,2,0,1.6433333333333344,3.0,3.0
2549,2025-04-22 00:03:55.053741,TCP,7102,Brute Force,7.08,Normal Activity,0,1,22,4,0,3,1,3.2866666666666675,3.0,3.0
2550,2025-04-21 23:21:42.053741,ICMP,3407,Normal,0.43,Port Scan,23,0,21,4,3,4,0,2.5966666666666676,0.0,3.0
2551,2025-04-22 05:44:37.053741,ICMP,7755,Normal,2.38,Normal Activity,5,1,22,4,3,3,0,3.2966666666666673,3.0,0.0
2552,2025-04-22 22:03:18.053741,UDP,2780,Normal,2.51,Login,22,1,22,4,3,2,2,1.773333333333334,3.0,3.0
2553,2025-04-23 03:01:57.053741,UDP,5168,Normal,2.06,Port Scan,3,2,23,4,3,4,2,2.3166666666666678,3.0,3.0
2554,2025-04-22 02:13:02.053741,ICMP,2612,Normal,0.65,Login,2,1,22,4,3,2,0,1.7400000000000009,3.0,3.0
2555,2025-04-21 21:15:17.053741,TCP,6191,Normal,2.31,Suspicious Traffic,21,0,21,4,3,5,1,1.6733333333333344,3.0,3.0
2556,2025-04-22 20:41:18.053741,TCP,210,Normal,2.7,Normal Activity,20,1,22,4,3,3,1,1.8866666666666676,3.0,3.0
2557,2025-04-22 04:21:53.053741,UDP,2347,Normal,1.72,Suspicious Traffic,4,1,22,4,3,5,2,2.243333333333334,3.0,3.0
2558,2025-04-22 09:20:42.053741,ICMP,2033,Malware,8.99,Suspicious Traffic,9,1,22,4,2,5,0,4.4700000000000015,3.0,3.0
2559,2025-04-22 02:57:21.053741,ICMP,1333,Normal,1.83,File Transfer,2,1,22,4,3,1,0,4.180000000000001,2.0,3.0
2560,2025-04-23 04:33:42.053741,ICMP,3956,Normal,0.47,Exploit Attempt,4,2,23,4,3,0,0,3.763333333333334,3.0,2.0
2561,2025-04-23 04:34:39.053741,TCP,2931,Phishing,9.1,Exploit Attempt,4,2,23,4,4,0,1,3.8000000000000007,3.0,3.0
2562,2025-04-22 07:57:18.053741,TCP,3994,Normal,1.27,Suspicious Traffic,7,1,22,4,3,5,1,3.6133333333333337,4.0,3.0
2563,2025-04-22 03:41:28.053741,UDP,6646,Normal,1.81,Port Scan,3,1,22,4,3,4,2,4.0600000000000005,3.0,4.0
2564,2025-04-21 19:51:46.053741,ICMP,4110,Normal,1.02,Normal Activity,19,0,21,4,3,3,0,1.3666666666666671,3.0,3.0
2565,2025-04-23 00:21:57.053741,TCP,2966,Normal,1.61,File Transfer,0,2,23,4,3,1,1,1.4800000000000006,3.0,3.0
2566,2025-04-22 09:24:42.053741,TCP,3261,Normal,2.13,Login,9,1,22,4,3,2,1,1.5866666666666671,3.0,3.0
2567,2025-04-23 01:06:26.053741,TCP,5217,Normal,2.32,Port Scan,1,2,23,4,3,4,1,2.020000000000001,3.0,3.0
2568,2025-04-23 01:07:18.053741,TCP,1132,Normal,2.99,Exploit Attempt,1,2,23,4,3,0,1,2.4800000000000004,3.0,3.0
2569,2025-04-22 20:51:16.053741,TCP,6239,DDoS,6.61,Suspicious Traffic,20,1,22,4,1,5,1,3.973333333333334,3.0,3.0
2570,2025-04-21 16:18:42.053741,UDP,5777,Brute Force,6.74,File Transfer,16,0,21,4,0,1,2,5.446666666666668,1.0,3.0
2571,2025-04-22 20:52:48.053741,ICMP,7113,Normal,0.34,Login,20,1,22,4,3,2,0,4.563333333333334,0.0,1.0
2572,2025-04-21 21:18:58.053741,UDP,4868,Normal,0.98,Normal Activity,21,0,21,4,3,3,2,2.6866666666666674,3.0,0.0
2573,2025-04-22 14:28:23.053741,TCP,7511,Phishing,9.56,Login,14,1,22,4,4,2,1,3.6266666666666674,3.0,3.0
2574,2025-04-21 17:44:54.053741,TCP,59,Normal,0.99,Port Scan,17,0,21,4,3,4,1,3.843333333333334,4.0,3.0
2575,2025-04-22 21:38:47.053741,TCP,3682,Normal,1.96,Exploit Attempt,21,1,22,4,3,0,1,4.170000000000001,3.0,4.0
2576,2025-04-22 16:39:02.053741,TCP,7950,DDoS,7.02,Normal Activity,16,1,22,4,1,3,1,3.323333333333334,3.0,3.0
2577,2025-04-22 10:56:06.053741,UDP,2739,Normal,2.03,Suspicious Traffic,10,1,22,4,3,5,2,3.6700000000000004,1.0,3.0
2578,2025-04-22 03:46:58.053741,TCP,6984,Phishing,8.98,Suspicious Traffic,3,1,22,4,4,5,1,6.010000000000001,3.0,1.0
2579,2025-04-21 14:10:39.053741,ICMP,3635,Normal,0.21,Suspicious Traffic,14,0,21,4,3,5,0,3.7400000000000015,4.0,3.0
2580,2025-04-21 17:45:42.053741,TCP,3677,Phishing,6.59,Exploit Attempt,17,0,21,4,4,0,1,5.260000000000001,3.0,4.0
2581,2025-04-21 12:44:43.053741,ICMP,2928,Normal,1.29,Suspicious Traffic,12,0,21,4,3,5,0,2.696666666666667,4.0,3.0
2582,2025-04-23 04:54:36.053741,UDP,714,Reconnaissance,7.09,Exploit Attempt,4,2,23,4,5,0,2,4.990000000000001,3.0,4.0
2583,2025-04-22 18:09:48.053741,TCP,7732,DDoS,8.47,Normal Activity,18,1,22,4,1,3,1,5.616666666666667,5.0,3.0
2584,2025-04-21 14:53:58.053741,UDP,3437,Normal,0.36,Normal Activity,14,0,21,4,3,3,2,5.3066666666666675,1.0,5.0
2585,2025-04-22 03:49:32.053741,TCP,3657,Normal,2.9,Exploit Attempt,3,1,22,4,3,0,1,3.9100000000000006,3.0,1.0
2586,2025-04-22 01:40:36.053741,TCP,5618,Normal,2.12,Normal Activity,1,1,22,4,3,3,1,1.7933333333333332,3.0,3.0
2587,2025-04-21 23:31:34.053741,TCP,4743,Normal,0.18,Exploit Attempt,23,0,21,4,3,0,1,1.7333333333333332,3.0,3.0
2588,2025-04-22 13:11:22.053741,TCP,1355,Normal,2.77,Normal Activity,13,1,22,4,3,3,1,1.6900000000000002,3.0,3.0
2589,2025-04-22 00:15:15.053741,UDP,533,Normal,2.29,Suspicious Traffic,0,1,22,4,3,5,2,1.7466666666666668,3.0,3.0
2590,2025-04-22 17:31:32.053741,ICMP,1933,Brute Force,8.48,Suspicious Traffic,17,1,22,4,0,5,0,4.513333333333334,3.0,3.0
2591,2025-04-22 18:58:35.053741,ICMP,1831,Normal,1.45,Normal Activity,18,1,22,4,3,3,0,4.073333333333333,0.0,3.0
2592,2025-04-22 23:18:30.053741,TCP,516,DDoS,7.41,Port Scan,23,1,22,4,1,4,1,5.78,3.0,0.0
2593,2025-04-21 14:54:34.053741,UDP,7579,Normal,0.29,Exploit Attempt,14,0,21,4,3,0,2,3.0500000000000003,1.0,3.0
2594,2025-04-22 07:29:00.053741,ICMP,687,Brute Force,9.31,Port Scan,7,1,22,4,0,4,0,5.670000000000001,3.0,1.0
2595,2025-04-21 17:47:42.053741,TCP,4108,Reconnaissance,8.39,Login,17,0,21,4,5,2,1,5.996666666666667,0.0,3.0
2596,2025-04-23 03:41:22.053741,ICMP,8031,Normal,1.39,Normal Activity,3,2,23,4,3,3,0,6.363333333333333,5.0,0.0
2597,2025-04-21 18:31:15.053741,TCP,1886,Normal,1.59,Login,18,0,21,4,3,2,1,3.7900000000000005,3.0,5.0
2598,2025-04-21 22:07:54.053741,UDP,3914,Normal,2.64,Normal Activity,22,0,21,4,3,3,2,1.8733333333333333,3.0,3.0
2599,2025-04-21 22:08:08.053741,TCP,2232,Normal,0.79,Exploit Attempt,22,0,21,4,3,0,1,1.6733333333333336,3.0,3.0
2600,2025-04-22 21:58:22.053741,TCP,4330,Normal,1.28,Normal Activity,21,1,22,4,3,3,1,1.57,3.0,3.0
2601,2025-04-22 16:12:21.053741,TCP,7413,Normal,2.21,Exploit Attempt,16,1,22,4,3,0,1,1.4266666666666665,3.0,3.0
2602,2025-04-21 19:58:44.053741,TCP,7456,Normal,0.53,File Transfer,19,0,21,4,3,1,1,1.3399999999999999,3.0,3.0
2603,2025-04-21 22:52:27.053741,TCP,5705,Normal,2.08,File Transfer,22,0,21,4,3,1,1,1.6066666666666665,3.0,3.0
2604,2025-04-22 01:02:54.053741,UDP,5513,Normal,2.35,Port Scan,1,1,22,4,3,4,2,1.653333333333333,3.0,3.0
2605,2025-04-22 11:11:02.053741,ICMP,2354,Normal,0.09,Login,11,1,22,4,3,2,0,1.5066666666666666,3.0,3.0
2606,2025-04-22 19:09:20.053741,ICMP,2297,Brute Force,7.28,Normal Activity,19,1,22,4,0,3,0,3.2399999999999998,3.0,3.0
2607,2025-04-21 19:59:39.053741,UDP,7479,DDoS,7.02,Normal Activity,19,0,21,4,1,3,2,4.796666666666667,0.0,3.0
2608,2025-04-22 05:24:54.053741,UDP,4053,Phishing,7.81,Normal Activity,5,1,22,4,4,3,2,7.37,1.0,0.0
2609,2025-04-23 06:03:44.053741,TCP,90,Normal,1.0,Normal Activity,6,2,23,4,3,3,1,5.276666666666666,4.0,1.0
2610,2025-04-21 20:43:42.053741,ICMP,6918,Normal,0.11,Normal Activity,20,0,21,4,3,3,0,2.9733333333333327,3.0,4.0
2611,2025-04-22 22:06:59.053741,ICMP,7520,Normal,1.22,Suspicious Traffic,22,1,22,4,3,5,0,0.7766666666666664,3.0,3.0
2612,2025-04-22 03:59:26.053741,ICMP,7049,Phishing,9.77,Normal Activity,3,1,22,4,4,3,0,3.6999999999999993,3.0,3.0
2613,2025-04-22 14:53:03.053741,UDP,5692,Reconnaissance,8.66,Normal Activity,14,1,22,4,5,3,2,6.55,4.0,3.0
2614,2025-04-21 15:39:32.053741,ICMP,1628,Normal,1.43,Suspicious Traffic,15,0,21,4,3,5,0,6.62,5.0,4.0
2615,2025-04-22 22:53:42.053741,UDP,7993,Normal,1.82,File Transfer,22,1,22,4,3,1,2,3.9699999999999993,3.0,5.0
2616,2025-04-23 03:59:42.053741,UDP,2040,Normal,1.22,Login,3,2,23,4,3,2,2,1.4899999999999993,3.0,3.0
2617,2025-04-22 17:49:59.053741,UDP,7352,Normal,2.07,Login,17,1,22,4,3,2,2,1.703333333333333,3.0,3.0
2618,2025-04-23 01:50:38.053741,TCP,722,Normal,1.29,Login,1,2,23,4,3,2,1,1.5266666666666662,3.0,3.0
2619,2025-04-21 20:45:30.053741,TCP,43,Normal,0.08,Normal Activity,20,0,21,4,3,3,1,1.1466666666666663,3.0,3.0
2620,2025-04-22 22:57:42.053741,TCP,1356,Normal,1.38,Port Scan,22,1,22,4,3,4,1,0.9166666666666661,3.0,3.0
2621,2025-04-22 14:14:18.053741,ICMP,339,DDoS,7.55,File Transfer,14,1,22,4,1,1,0,3.0033333333333325,3.0,3.0
2622,2025-04-22 02:35:42.053741,TCP,525,DDoS,7.99,File Transfer,2,1,22,4,1,1,1,5.64,1.0,3.0
2623,2025-04-21 18:35:09.053741,TCP,7391,Normal,1.13,File Transfer,18,0,21,4,3,1,1,5.556666666666666,1.0,1.0
2624,2025-04-22 22:17:10.053741,ICMP,4104,DDoS,7.35,Normal Activity,22,1,22,4,1,3,0,5.489999999999999,3.0,1.0
2625,2025-04-22 05:31:42.053741,ICMP,5133,Normal,1.82,Port Scan,5,1,22,4,3,4,0,3.4333333333333322,1.0,3.0
2626,2025-04-23 01:57:34.053741,ICMP,6922,Normal,1.37,File Transfer,1,2,23,4,3,1,0,3.513333333333333,3.0,1.0
2627,2025-04-22 06:16:17.053741,TCP,4054,Normal,2.25,Suspicious Traffic,6,1,22,4,3,5,1,1.8133333333333328,3.0,3.0
2628,2025-04-21 23:42:30.053741,ICMP,4428,Normal,0.38,Exploit Attempt,23,0,21,4,3,0,0,1.3333333333333328,3.0,3.0
2629,2025-04-23 02:00:10.053741,UDP,700,Normal,0.21,Normal Activity,2,2,23,4,3,3,2,0.946666666666666,3.0,3.0
2630,2025-04-21 20:03:52.053741,UDP,2705,Normal,0.1,Normal Activity,20,0,21,4,3,3,2,0.2299999999999994,3.0,3.0
2631,2025-04-22 12:08:45.053741,UDP,5142,DDoS,6.96,File Transfer,12,1,22,4,1,1,2,2.4233333333333325,3.0,3.0
2632,2025-04-23 00:35:02.053741,UDP,4428,Normal,1.66,File Transfer,0,2,23,4,3,1,2,2.906666666666666,1.0,3.0
2633,2025-04-23 04:59:10.053741,TCP,7424,Normal,1.33,Normal Activity,4,2,23,4,3,3,1,3.316666666666666,3.0,1.0
2634,2025-04-21 13:29:30.053741,UDP,2355,Normal,2.37,Login,13,0,21,4,3,2,2,1.7866666666666662,3.0,3.0
2635,2025-04-22 04:51:47.053741,UDP,1642,Normal,1.23,Port Scan,4,1,22,4,3,4,2,1.6433333333333326,3.0,3.0
2636,2025-04-22 20:14:46.053741,ICMP,7565,Brute Force,6.76,Port Scan,20,1,22,4,0,4,0,3.4533333333333327,3.0,3.0
2637,2025-04-22 19:31:33.053741,ICMP,6744,Normal,1.45,Normal Activity,19,1,22,4,3,3,0,3.146666666666666,0.0,3.0
2638,2025-04-22 10:00:42.053741,TCP,3662,Normal,2.83,Port Scan,10,1,22,4,3,4,1,3.6799999999999993,3.0,0.0
2639,2025-04-22 21:00:57.053741,ICMP,5748,Normal,0.26,Port Scan,21,1,22,4,3,4,0,1.5133333333333325,3.0,3.0
2640,2025-04-23 02:09:42.053741,ICMP,2371,DDoS,9.5,Normal Activity,2,2,23,4,1,3,0,4.196666666666665,3.0,3.0
2641,2025-04-22 12:58:16.053741,ICMP,5574,DDoS,9.86,Port Scan,12,1,22,4,1,4,0,6.539999999999999,1.0,3.0
2642,2025-04-21 17:09:56.053741,ICMP,6755,Malware,8.78,Login,17,0,21,4,2,2,0,9.379999999999997,1.0,1.0
2643,2025-04-21 23:46:30.053741,ICMP,2353,Normal,2.72,Port Scan,23,0,21,4,3,4,0,7.119999999999997,2.0,1.0
2644,2025-04-21 17:10:10.053741,ICMP,943,Normal,2.57,Normal Activity,17,0,21,4,3,3,0,4.689999999999999,3.0,2.0
2645,2025-04-22 07:51:57.053741,ICMP,5041,Reconnaissance,7.64,Exploit Attempt,7,1,22,4,5,0,0,4.309999999999999,3.0,3.0
2646,2025-04-22 13:45:12.053741,UDP,2971,Normal,2.6,File Transfer,13,1,22,4,3,1,2,4.269999999999999,5.0,3.0
2647,2025-04-21 20:51:06.053741,TCP,2889,Reconnaissance,8.22,Suspicious Traffic,20,0,21,4,5,5,1,6.1533333333333315,3.0,5.0
2648,2025-04-22 10:49:50.053741,UDP,4915,DDoS,8.13,File Transfer,10,1,22,4,1,1,2,6.3166666666666655,5.0,3.0
2649,2025-04-22 10:50:21.053741,TCP,1508,Normal,1.47,Normal Activity,10,1,22,4,3,3,1,5.939999999999999,1.0,5.0
2650,2025-04-21 16:26:42.053741,ICMP,6754,Normal,1.17,Exploit Attempt,16,0,21,4,3,0,0,3.5899999999999994,3.0,1.0
